Division,Gender,Sport,Year,UNITID,Champion,INSTNM,Champion_NORM,INSTNM_NORM,type_of_match
FBS,Men,Football,2023,170976,Michigan,University of Michigan-Ann Arbor,university of michigan ann arbor,university of michigan ann arbor,exact
FBS,Men,Football,2022,139959,Georgia,University of Georgia,university of georgia,university of georgia,exact
FBS,Men,Football,2021,139959,Georgia,University of Georgia,university of georgia,university of georgia,exact
FBS,Men,Football,2020,100751,Alabama,The University of Alabama,university of alabama,university of alabama,exact
FBS,Men,Football,2019,159391,LSU,Louisiana State University and Agricultural & Mechanical College,louisiana state university and agricultural mechanical college,louisiana state university and agricultural  mechanical college,fuzzy
FBS,Men,Football,2018,217882,Clemson,Clemson University,clemson university,clemson university,exact
FBS,Men,Football,2017,100751,Alabama,The University of Alabama,university of alabama,university of alabama,exact
FBS,Men,Football,2016,217882,Clemson,Clemson University,clemson university,clemson university,exact
FBS,Men,Football,2015,100751,Alabama,The University of Alabama,university of alabama,university of alabama,exact
FBS,Men,Football,2014,204796,Ohio State,Ohio State University-Main Campus,ohio state university main campus,ohio state university main campus,exact
FBS,Men,Football,2013,134097,Florida State,Florida State University,florida state university,florida state university,exact
FBS,Men,Football,2012,100751,Alabama,The University of Alabama,university of alabama,university of alabama,exact
FBS,Men,Football,2011,100751,Alabama,The University of Alabama,university of alabama,university of alabama,exact
FBS,Men,Football,2010,100858,Auburn,Auburn University,auburn university,auburn university,exact
FBS,Men,Football,2009,100751,Alabama,The University of Alabama,university of alabama,university of alabama,exact
FBS,Men,Football,2008,134130,Florida,University of Florida,university of florida,university of florida,exact
FBS,Men,Football,2007,159391,LSU,Louisiana State University and Agricultural & Mechanical College,louisiana state university and agricultural mechanical college,louisiana state university and agricultural  mechanical college,fuzzy
FBS,Men,Football,2006,134130,Florida,University of Florida,university of florida,university of florida,exact
FBS,Men,Football,2005,228778,Texas,The University of Texas at Austin,university of texas at austin,university of texas at austin,exact
FBS,Men,Football,2004,123961,Southern California*,University of Southern California,university of southern california,university of southern california,exact
D2,Men,Golf,2023,136215,Nova Southeastern,Nova Southeastern University,nova southeastern,nova southeastern university,fuzzy
D2,Men,Golf,2022,164748,Lee,Berklee College of Music,lee,berklee college of music,fuzzy
D2,Men,Golf,2021,106467,Arkansas Tech,Arkansas Tech University,arkansas tech,arkansas tech university,fuzzy
D2,Men,Golf,2019,132657,Lynn,Lynn University,lynn,lynn university,fuzzy
D2,Men,Golf,2018,132657,Lynn,Lynn University,lynn,lynn university,fuzzy
D2,Men,Golf,2017,134079,Florida Southern,Florida Southern College,florida southern,florida southern college,fuzzy
D2,Men,Golf,2016,137032,Saint Leo,Saint Leo University,saint leo,saint leo university,fuzzy
D2,Men,Golf,2015,136215,Nova Southeastern,Nova Southeastern University,nova southeastern,nova southeastern university,fuzzy
D2,Men,Golf,2014,132471,Barry,Barry University,barry,barry university,fuzzy
D2,Men,Golf,2013,132471,Barry,Barry University,barry,barry university,fuzzy
D2,Men,Golf,2012,136215,Nova Southeastern,Nova Southeastern University,nova southeastern,nova southeastern university,fuzzy
D2,Men,Golf,2010,134079,Florida Southern,Florida Southern College,florida southern,florida southern college,fuzzy
D2,Men,Golf,2009,123572,Sonoma State,Sonoma State University,sonoma state,sonoma state university,fuzzy
D2,Men,Golf,2008,138354,West Florida,University of West Florida,university of west florida,university of west florida,exact
D2,Men,Golf,2007,132471,Barry,Barry University,barry,barry university,fuzzy
D2,Men,Golf,2006,218645,South Carolina Aiken,University of South Carolina Aiken,south carolina aiken,university of south carolina aiken,fuzzy
D2,Men,Golf,2005,218645,South Carolina Aiken,University of South Carolina Aiken,south carolina aiken,university of south carolina aiken,fuzzy
D2,Men,Golf,2004,218645,South Carolina Aiken,University of South Carolina Aiken,south carolina aiken,university of south carolina aiken,fuzzy
D2,Men,Baseball,2023,222831,*Angelo State,Angelo State University,angelo state,angelo state university,alias
D2,Men,Baseball,2022,218441,*North Greenville,North Greenville University,north greenville,north greenville university,fuzzy
D2,Men,Baseball,2021,199962,Wingate,Wingate University,wingate,wingate university,fuzzy
D2,Men,Baseball,2019,137847,*Tampa,The University of Tampa,tampa,university of tampa,fuzzy
D2,Men,Baseball,2017,216764,*West Chester,West Chester University of Pennsylvania,west chester,west chester university of pennsylvania,fuzzy
D2,Men,Baseball,2016,136215,*Nova Southeastern,Nova Southeastern University,nova southeastern,nova southeastern university,fuzzy
D2,Men,Baseball,2015,137847,Tampa,The University of Tampa,tampa,university of tampa,fuzzy
D2,Men,Baseball,2014,151306,Southern Indiana,University of Southern Indiana,southern indiana,university of southern indiana,fuzzy
D2,Men,Baseball,2013,137847,Tampa,The University of Tampa,tampa,university of tampa,fuzzy
D2,Men,Baseball,2012,216764,West Chester,West Chester University of Pennsylvania,west chester,west chester university of pennsylvania,fuzzy
D2,Men,Baseball,2011,138354,West Florida,University of West Florida,university of west florida,university of west florida,exact
D2,Men,Baseball,2010,151306,Southern Indiana,University of Southern Indiana,southern indiana,university of southern indiana,fuzzy
D2,Men,Baseball,2009,132657,Lynn,Lynn University,lynn,lynn university,fuzzy
D2,Men,Baseball,2008,199069,*Mount Olive,University of Mount Olive,mount olive,university of mount olive,fuzzy
D2,Men,Baseball,2007,137847,*Tampa,The University of Tampa,tampa,university of tampa,fuzzy
D2,Men,Baseball,2006,137847,*Tampa,The University of Tampa,tampa,university of tampa,fuzzy
D2,Men,Baseball,2005,134079,Florida Southern,Florida Southern College,florida southern,florida southern college,fuzzy
D2,Men,Baseball,2004,175616,Delta State,Delta State University,delta state,delta state university,fuzzy
D2,Men,Basketball,2023,136215,Nova Southeastern,Nova Southeastern University,nova southeastern,nova southeastern university,fuzzy
D2,Men,Basketball,2022,178624,Northwest Missouri State,Northwest Missouri State University,northwest missouri state,northwest missouri state university,fuzzy
D2,Men,Basketball,2021,178624,Northwest Missouri State,Northwest Missouri State University,northwest missouri state,northwest missouri state university,fuzzy
D2,Men,Basketball,2019,178624,Northwest Missouri State,Northwest Missouri State University,northwest missouri state,northwest missouri state university,fuzzy
D2,Men,Basketball,2018,169910,Ferris State,Ferris State University,ferris state,ferris state university,fuzzy
D2,Men,Basketball,2017,178624,Northwest Missouri St.,Northwest Missouri State University,northwest missouri st,northwest missouri state university,fuzzy
D2,Men,Basketball,2015,134079,Florida Southern,Florida Southern College,florida southern,florida southern college,fuzzy
D2,Men,Basketball,2014,176965,Central Missouri,University of Central Missouri,central missouri,university of central missouri,fuzzy
D2,Men,Basketball,2013,177214,Drury,Drury University,drury,drury university,fuzzy
D2,Men,Basketball,2012,237011,Western Washington,Western Washington University,western washington,western washington university,fuzzy
D2,Men,Basketball,2011,156286,Bellarmine,Bellarmine University,bellarmine,bellarmine university,fuzzy
D2,Men,Basketball,2009,202763,Findlay,The University of Findlay,findlay,university of findlay,fuzzy
D2,Men,Basketball,2008,175272,Winona State,Winona State University,winona state,winona state university,fuzzy
D2,Men,Basketball,2007,197911,Barton,Barton College,barton,barton college,fuzzy
D2,Men,Basketball,2006,175272,Winona State,Winona State University,winona state,winona state university,fuzzy
D2,Men,Basketball,2005,234164,Virginia Union,Virginia Union University,virginia union,virginia union university,fuzzy
D2,Men,Basketball,2004,486840,Kennesaw State,Kennesaw State University,kennesaw state,kennesaw state university,fuzzy
D3,Women,Softball,2023,152567,Trine,Trine University,trine,trine university,fuzzy
D3,Women,Softball,2022,231712,Christopher Newport,Christopher Newport University,christopher newport,christopher newport university,fuzzy
D3,Women,Softball,2021,234173,Virginia Wesleyan,Virginia Wesleyan University,virginia wesleyan,virginia wesleyan university,fuzzy
D3,Women,Softball,2019,228981,Texas Lutheran,Texas Lutheran University,texas lutheran,texas lutheran university,fuzzy
D3,Women,Softball,2018,234173,Virginia Wesleyan,Virginia Wesleyan University,virginia wesleyan,virginia wesleyan university,fuzzy
D3,Women,Softball,2017,234173,Virginia Wesleyan,Virginia Wesleyan University,virginia wesleyan,virginia wesleyan university,fuzzy
D3,Women,Softball,2015,168148,Tufts,Tufts University,tufts,tufts university,fuzzy
D3,Women,Softball,2014,168148,Tufts,Tufts University,tufts,tufts university,fuzzy
D3,Women,Softball,2013,168148,*Tufts,Tufts University,tufts,tufts university,fuzzy
D3,Women,Softball,2012,236230,*Pacific Lutheran,Pacific Lutheran University,pacific lutheran,pacific lutheran university,fuzzy
D3,Women,Softball,2011,209065,Linfield,Linfield University,linfield,linfield university,fuzzy
D3,Women,Softball,2010,224527,East Texas Baptist,East Texas Baptist University,east texas baptist,east texas baptist university,fuzzy
D3,Women,Softball,2009,213996,*Messiah,Messiah University,messiah,messiah university,fuzzy
D3,Women,Softball,2008,240268,*Wisconsin-Eau Claire,University of Wisconsin-Eau Claire,wisconsin eau claire,university of wisconsin eau claire,fuzzy
D3,Women,Softball,2007,209065,Linfield,Linfield University,linfield,linfield university,fuzzy
D1,Women,Indoor Track & Field,2023,106245,Arkansas,University of Arkansas at Little Rock,arkansas,university of arkansas at little rock,fuzzy
D1,Women,Indoor Track & Field,2022,134130,Florida,University of Florida,university of florida,university of florida,exact
D1,Women,Indoor Track & Field,2021,106245,Arkansas,University of Arkansas at Little Rock,arkansas,university of arkansas at little rock,fuzzy
D1,Women,Indoor Track & Field,2019,106245,Arkansas,University of Arkansas at Little Rock,arkansas,university of arkansas at little rock,fuzzy
D1,Women,Indoor Track & Field,2018,139959,Georgia,University of Georgia,university of georgia,university of georgia,exact
D1,Women,Indoor Track & Field,2017,209551,Oregon,University of Oregon,university of oregon,university of oregon,exact
D1,Women,Indoor Track & Field,2016,209551,Oregon,University of Oregon,university of oregon,university of oregon,exact
D1,Women,Indoor Track & Field,2015,106245,Arkansas,University of Arkansas at Little Rock,arkansas,university of arkansas at little rock,fuzzy
D1,Women,Indoor Track & Field,2014,209551,Oregon,University of Oregon,university of oregon,university of oregon,exact
D1,Women,Indoor Track & Field,2013,209551,Oregon,University of Oregon,university of oregon,university of oregon,exact
D1,Women,Indoor Track & Field,2012,209551,Oregon,University of Oregon,university of oregon,university of oregon,exact
D1,Women,Indoor Track & Field,2011,209551,Oregon,University of Oregon,university of oregon,university of oregon,exact
D1,Women,Indoor Track & Field,2010,209551,Oregon,University of Oregon,university of oregon,university of oregon,exact
D1,Women,Indoor Track & Field,2009,221759,Tennessee,The University of Tennessee-Knoxville,university of tennessee knoxville,university of tennessee knoxville,exact
D1,Women,Indoor Track & Field,2008,104151,Arizona State,Arizona State University Campus Immersion,arizona state,arizona state university campus immersion,fuzzy
D1,Women,Indoor Track & Field,2007,104151,Arizona State,Arizona State University Campus Immersion,arizona state,arizona state university campus immersion,fuzzy
D1,Women,Indoor Track & Field,2006,228778,Texas,The University of Texas at Austin,university of texas at austin,university of texas at austin,exact
D1,Women,Indoor Track & Field,2005,221759,Tennessee,The University of Tennessee-Knoxville,university of tennessee knoxville,university of tennessee knoxville,exact
D1,Women,Indoor Track & Field,2004,159391,LSU,Louisiana State University and Agricultural & Mechanical College,louisiana state university and agricultural mechanical college,louisiana state university and agricultural  mechanical college,fuzzy
D1,Men,Tennis,2023,234076,Virginia,University of Virginia-Main Campus,university of virginia-main campus,university of virginia main campus,fuzzy
D1,Men,Tennis,2022,234076,Virginia,University of Virginia-Main Campus,university of virginia-main campus,university of virginia main campus,fuzzy
D1,Men,Tennis,2021,134130,Florida,University of Florida,university of florida,university of florida,exact
D1,Men,Tennis,2019,228778,Texas,The University of Texas at Austin,university of texas at austin,university of texas at austin,exact
D1,Men,Tennis,2018,199847,Wake Forest,Wake Forest University,wake forest,wake forest university,fuzzy
D1,Men,Tennis,2017,234076,Virginia,University of Virginia-Main Campus,university of virginia-main campus,university of virginia main campus,fuzzy
D1,Men,Tennis,2016,234076,Virginia,University of Virginia-Main Campus,university of virginia-main campus,university of virginia main campus,fuzzy
D1,Men,Tennis,2015,234076,Virginia,University of Virginia-Main Campus,university of virginia-main campus,university of virginia main campus,fuzzy
D1,Men,Tennis,2014,123961,Southern California,University of Southern California,university of southern california,university of southern california,exact
D1,Men,Tennis,2013,234076,Virginia,University of Virginia-Main Campus,university of virginia-main campus,university of virginia main campus,fuzzy
D1,Men,Tennis,2012,123961,Southern California,University of Southern California,university of southern california,university of southern california,exact
D1,Men,Tennis,2011,123961,Southern California,University of Southern California,university of southern california,university of southern california,exact
D1,Men,Tennis,2010,123961,Southern California,University of Southern California,university of southern california,university of southern california,exact
D1,Men,Tennis,2009,123961,Southern California,University of Southern California,university of southern california,university of southern california,exact
D1,Men,Tennis,2008,139959,Georgia,University of Georgia,university of georgia,university of georgia,exact
D1,Men,Tennis,2007,139959,Georgia,University of Georgia,university of georgia,university of georgia,exact
D1,Men,Tennis,2006,121150,Pepperdine,Pepperdine University,pepperdine,pepperdine university,fuzzy
D1,Men,Tennis,2005,110662,UCLA,University of California-Los Angeles,university of california los angeles,university of california los angeles,exact
D1,Men,Tennis,2004,223232,Baylor,Baylor University,baylor,baylor university,fuzzy
D3,Women,Cross Country,2023,173258,Carleton,Carleton College,carleton,carleton college,fuzzy
D3,Women,Cross Country,2022,162928,Johns Hopkins,Johns Hopkins University,johns hopkins,johns hopkins university,alias
D3,Women,Cross Country,2021,162928,Johns Hopkins,Johns Hopkins University,johns hopkins,johns hopkins university,alias
D3,Women,Cross Country,2019,162928,Johns Hopkins,Johns Hopkins University,johns hopkins,johns hopkins university,alias
D3,Women,Cross Country,2017,162928,Johns Hopkins,Johns Hopkins University,johns hopkins,johns hopkins university,alias
D3,Women,Cross Country,2016,162928,Johns Hopkins,Johns Hopkins University,johns hopkins,johns hopkins university,alias
D3,Women,Cross Country,2015,168342,Williams,Williams College,williams college,williams college,exact
D3,Women,Cross Country,2014,162928,Johns Hopkins,Johns Hopkins University,johns hopkins,johns hopkins university,alias
D3,Women,Cross Country,2013,162928,Johns Hopkins,Johns Hopkins University,johns hopkins,johns hopkins university,alias
D3,Women,Cross Country,2012,162928,Johns Hopkins,Johns Hopkins University,johns hopkins,johns hopkins university,alias
D3,Women,Cross Country,2010,119058,Middlebury,Middlebury Institute of International Studies at Monterey,middlebury,middlebury institute of international studies at monterey,fuzzy
D3,Women,Cross Country,2009,240268,Wisconsin-Eau Claire,University of Wisconsin-Eau Claire,wisconsin eau claire,university of wisconsin eau claire,fuzzy
D3,Women,Cross Country,2008,119058,Middlebury,Middlebury Institute of International Studies at Monterey,middlebury,middlebury institute of international studies at monterey,fuzzy
D3,Women,Cross Country,2007,164465,Amherst,Amherst College,amherst,amherst college,fuzzy
D3,Women,Cross Country,2006,119058,Middlebury,Middlebury Institute of International Studies at Monterey,middlebury,middlebury institute of international studies at monterey,fuzzy
D3,Women,Cross Country,2005,196167,SUNY Geneseo,SUNY College at Geneseo,suny geneseo,suny college at geneseo,alias
D3,Women,Cross Country,2004,168342,Williams,Williams College,williams college,williams college,exact
D2,Women,Swimming & Diving,2023,136215,Nova Southeastern,Nova Southeastern University,nova southeastern,nova southeastern university,fuzzy
D2,Women,Swimming & Diving,2014,177214,Drury,Drury University,drury,drury university,fuzzy
D2,Women,Swimming & Diving,2013,177214,Drury,Drury University,drury,drury university,fuzzy
D2,Women,Swimming & Diving,2011,177214,Drury,Drury University,drury,drury university,fuzzy
D2,Women,Swimming & Diving,2010,177214,Drury,Drury University,drury,drury university,fuzzy
D2,Women,Swimming & Diving,2009,177214,Drury,Drury University,drury,drury university,fuzzy
D2,Women,Swimming & Diving,2008,178615,Truman,Truman State University,truman,truman state university,alias
D2,Women,Swimming & Diving,2007,177214,Drury,Drury University,drury,drury university,fuzzy
D2,Women,Swimming & Diving,2006,178615,Truman,Truman State University,truman,truman state university,alias
D2,Women,Swimming & Diving,2005,178615,Truman,Truman State University,truman,truman state university,alias
D2,Women,Swimming & Diving,2004,178615,Truman,Truman State University,truman,truman state university,alias
D3,Men,Soccer,2023,174844,St. Olaf,St Olaf College,st olaf,st olaf college,fuzzy
D3,Men,Soccer,2021,128902,Connecticut College,Connecticut College,connecticut college,connecticut college,exact
D3,Men,Soccer,2019,168148,Tufts,Tufts University,tufts,tufts university,fuzzy
D3,Men,Soccer,2018,168148,Tufts,Tufts University,tufts,tufts university,fuzzy
D3,Men,Soccer,2017,213996,Messiah,Messiah University,messiah,messiah university,fuzzy
D3,Men,Soccer,2016,168148,Tufts,Tufts University,tufts,tufts university,fuzzy
D3,Men,Soccer,2015,164465,Amherst,Amherst College,amherst,amherst college,fuzzy
D3,Men,Soccer,2014,168148,Tufts,Tufts University,tufts,tufts university,fuzzy
D3,Men,Soccer,2013,213996,Messiah,Messiah University,messiah,messiah university,fuzzy
D3,Men,Soccer,2012,213996,Messiah,Messiah University,messiah,messiah university,fuzzy
D3,Men,Soccer,2011,204909,Ohio Wesleyan,Ohio Wesleyan University,ohio wesleyan,ohio wesleyan university,fuzzy
D3,Men,Soccer,2010,213996,Messiah,Messiah University,messiah,messiah university,fuzzy
D3,Men,Soccer,2009,213996,Messiah,Messiah University,messiah,messiah university,fuzzy
D3,Men,Soccer,2008,213996,*Messiah,Messiah University,messiah,messiah university,fuzzy
D3,Men,Soccer,2007,119058,*Middlebury,Middlebury Institute of International Studies at Monterey,middlebury,middlebury institute of international studies at monterey,fuzzy
D3,Men,Soccer,2006,213996,Messiah,Messiah University,messiah,messiah university,fuzzy
D3,Men,Soccer,2005,213996,Messiah,Messiah University,messiah,messiah university,fuzzy
D3,Men,Soccer,2004,213996,Messiah,Messiah University,messiah,messiah university,fuzzy
D3,Men,Golf,2023,211440,Carnegie Mellon,Carnegie Mellon University,carnegie mellon,carnegie mellon university,fuzzy
D3,Men,Golf,2022,198969,Methodist,Methodist University,methodist,methodist university,alias
D3,Men,Golf,2021,145646,Illinois Wesleyan,Illinois Wesleyan University,illinois wesleyan,illinois wesleyan university,fuzzy
D3,Men,Golf,2019,145646,Illinois Wesleyan,Illinois Wesleyan University,illinois wesleyan,illinois wesleyan university,fuzzy
D3,Men,Golf,2018,198969,Methodist,Methodist University,methodist,methodist university,alias
D3,Men,Golf,2017,206525,Wittenberg,Wittenberg University,wittenberg,wittenberg university,fuzzy
D3,Men,Golf,2015,198969,Methodist,Methodist University,methodist,methodist university,alias
D3,Men,Golf,2014,228042,Schreiner,Schreiner University,schreiner,schreiner university,fuzzy
D3,Men,Golf,2012,140696,Oglethorpe,Oglethorpe University,oglethorpe,oglethorpe university,alias
D3,Men,Golf,2011,198598,Greensboro,Greensboro College,greensboro,greensboro college,fuzzy
D3,Men,Golf,2010,198969,Methodist,Methodist University,methodist,methodist university,alias
D3,Men,Golf,2009,140696,Oglethorpe,Oglethorpe University,oglethorpe,oglethorpe university,alias
D3,Men,Golf,2006,181446,Nebraska Wesleyan,Nebraska Wesleyan University,nebraska wesleyan,nebraska wesleyan university,fuzzy
D3,Men,Golf,2005,198613,Guilford,Guilford College,guilford,guilford college,fuzzy
D3,Men,Golf,2004,173647,Gustavus Adolphus,Gustavus Adolphus College,gustavus adolphus,gustavus adolphus college,fuzzy
D3,Men,Outdoor Track & Field,2023,166683,MIT,Massachusetts Institute of Technology,massachusetts institute of technology,massachusetts institute of technology,exact
D3,Men,Outdoor Track & Field,2022,240268,Wisconsin-Eau Claire,University of Wisconsin-Eau Claire,wisconsin eau claire,university of wisconsin eau claire,fuzzy
D3,Men,Outdoor Track & Field,2021,154527,Wartburg,Wartburg College,wartburg,wartburg college,fuzzy
D3,Men,Outdoor Track & Field,2019,240268,Wisconsin-Eau Claire,University of Wisconsin-Eau Claire,wisconsin eau claire,university of wisconsin eau claire,fuzzy
D3,Men,Outdoor Track & Field,2018,204185,Mount Union,University of Mount Union,mount union,university of mount union,fuzzy
D3,Men,Outdoor Track & Field,2017,240329,Wisconsin-La Crosse,University of Wisconsin-La Crosse,wisconsin la crosse,university of wisconsin la crosse,fuzzy
D3,Men,Outdoor Track & Field,2016,240329,Wisconsin-La Crosse,University of Wisconsin-La Crosse,wisconsin la crosse,university of wisconsin la crosse,fuzzy
D3,Men,Outdoor Track & Field,2015,240329,Wisconsin-La Crosse,University of Wisconsin-La Crosse,wisconsin la crosse,university of wisconsin la crosse,fuzzy
D3,Men,Outdoor Track & Field,2014,204185,Mount Union,University of Mount Union,mount union,university of mount union,fuzzy
D3,Men,Outdoor Track & Field,2013,240329,Wisconsin-La Crosse,University of Wisconsin-La Crosse,wisconsin la crosse,university of wisconsin la crosse,fuzzy
D3,Men,Outdoor Track & Field,2012,226587,McMurry,McMurry University,mcmurry,mcmurry university,fuzzy
D3,Men,Outdoor Track & Field,2009,240365,Wisconsin-Oshkosh,University of Wisconsin-Oshkosh,wisconsin oshkosh,university of wisconsin oshkosh,fuzzy
D3,Men,Outdoor Track & Field,2008,226587,McMurry,McMurry University,mcmurry,mcmurry university,fuzzy
D3,Men,Outdoor Track & Field,2007,240329,Wisconsin-La Crosse,University of Wisconsin-La Crosse,wisconsin la crosse,university of wisconsin la crosse,fuzzy
D3,Men,Outdoor Track & Field,2006,240329,Wisconsin-La Crosse,University of Wisconsin-La Crosse,wisconsin la crosse,university of wisconsin la crosse,fuzzy
D3,Men,Outdoor Track & Field,2004,240329,Wisconsin-La Crosse,University of Wisconsin-La Crosse,wisconsin la crosse,university of wisconsin la crosse,fuzzy
D1,Men,Indoor Track & Field,2023,106245,Arkansas,University of Arkansas at Little Rock,arkansas,university of arkansas at little rock,fuzzy
D1,Men,Indoor Track & Field,2022,228778,Texas,The University of Texas at Austin,university of texas at austin,university of texas at austin,exact
D1,Men,Indoor Track & Field,2021,209551,Oregon,University of Oregon,university of oregon,university of oregon,exact
D1,Men,Indoor Track & Field,2019,134130,Florida,University of Florida,university of florida,university of florida,exact
D1,Men,Indoor Track & Field,2018,134130,Florida,University of Florida,university of florida,university of florida,exact
D1,Men,Indoor Track & Field,2017,228723,Texas A&M,Texas A&M University-College Station,texas am university college station,texas am university college station,exact
D1,Men,Indoor Track & Field,2016,209551,Oregon,University of Oregon,university of oregon,university of oregon,exact
D1,Men,Indoor Track & Field,2015,209551,Oregon,University of Oregon,university of oregon,university of oregon,exact
D1,Men,Indoor Track & Field,2014,209551,Oregon,University of Oregon,university of oregon,university of oregon,exact
D1,Men,Indoor Track & Field,2013,106245,Arkansas,University of Arkansas at Little Rock,arkansas,university of arkansas at little rock,fuzzy
D1,Men,Indoor Track & Field,2012,134130,Florida,University of Florida,university of florida,university of florida,exact
D1,Men,Indoor Track & Field,2011,134130,Florida,University of Florida,university of florida,university of florida,exact
D1,Men,Indoor Track & Field,2010,134130,Florida,University of Florida,university of florida,university of florida,exact
D1,Men,Indoor Track & Field,2009,209551,Oregon,University of Oregon,university of oregon,university of oregon,exact
D1,Men,Indoor Track & Field,2008,104151,Arizona State,Arizona State University Campus Immersion,arizona state,arizona state university campus immersion,fuzzy
D1,Men,Indoor Track & Field,2007,238616,Wisconsin,Concordia University-Wisconsin,wisconsin,concordia university wisconsin,fuzzy
D1,Men,Indoor Track & Field,2006,106245,Arkansas,University of Arkansas at Little Rock,arkansas,university of arkansas at little rock,fuzzy
D1,Men,Indoor Track & Field,2005,106245,Arkansas,University of Arkansas at Little Rock,arkansas,university of arkansas at little rock,fuzzy
D1,Men,Indoor Track & Field,2004,159391,LSU,Louisiana State University and Agricultural & Mechanical College,louisiana state university and agricultural mechanical college,louisiana state university and agricultural  mechanical college,fuzzy
D1,Women,Volleyball,2023,228778,Texas,The University of Texas at Austin,university of texas at austin,university of texas at austin,exact
D1,Women,Volleyball,2022,228778,Texas,The University of Texas at Austin,university of texas at austin,university of texas at austin,exact
D1,Women,Volleyball,2021,238616,Wisconsin,Concordia University-Wisconsin,wisconsin,concordia university wisconsin,fuzzy
D1,Women,Volleyball,2020,157085,Kentucky,University of Kentucky,university of kentucky,university of kentucky,exact
D1,Women,Volleyball,2019,243744,Stanford,Stanford University,stanford,stanford university,fuzzy
D1,Women,Volleyball,2018,243744,Stanford,Stanford University,stanford,stanford university,fuzzy
D1,Women,Volleyball,2017,181464,Nebraska,University of Nebraska-Lincoln,university of nebraska lincoln,university of nebraska lincoln,exact
D1,Women,Volleyball,2016,243744,Stanford,Stanford University,stanford,stanford university,fuzzy
D1,Women,Volleyball,2015,181464,Nebraska,University of Nebraska-Lincoln,university of nebraska lincoln,university of nebraska lincoln,exact
D1,Women,Volleyball,2014,214777,Penn State,Pennsylvania State University-Main Campus,pennsylvania state university main campus,pennsylvania state university main campus,exact
D1,Women,Volleyball,2013,214777,Penn State,Pennsylvania State University-Main Campus,pennsylvania state university main campus,pennsylvania state university main campus,exact
D1,Women,Volleyball,2012,228778,Texas,The University of Texas at Austin,university of texas at austin,university of texas at austin,exact
D1,Women,Volleyball,2011,110662,UCLA,University of California-Los Angeles,university of california los angeles,university of california los angeles,exact
D1,Women,Volleyball,2010,214777,Penn State,Pennsylvania State University-Main Campus,pennsylvania state university main campus,pennsylvania state university main campus,exact
D1,Women,Volleyball,2009,214777,Penn State,Pennsylvania State University-Main Campus,pennsylvania state university main campus,pennsylvania state university main campus,exact
D1,Women,Volleyball,2008,214777,Penn State,Pennsylvania State University-Main Campus,pennsylvania state university main campus,pennsylvania state university main campus,exact
D1,Women,Volleyball,2007,214777,Penn State,Pennsylvania State University-Main Campus,pennsylvania state university main campus,pennsylvania state university main campus,exact
D1,Women,Volleyball,2006,181464,Nebraska,University of Nebraska-Lincoln,university of nebraska lincoln,university of nebraska lincoln,exact
D1,Women,Volleyball,2005,131469,Washington,George Washington University,washington,george washington university,fuzzy
D1,Women,Volleyball,2004,243744,Stanford,Stanford University,stanford,stanford university,fuzzy
D3,Men,Baseball,2023,232609,Lynchburg,University of Lynchburg,lynchburg,university of lynchburg,alias
D3,Men,Baseball,2022,129215,Eastern Connecticut St.,Eastern Connecticut State University,eastern connecticut st,eastern connecticut state university,fuzzy
D3,Men,Baseball,2021,163851,Salisbury,Salisbury University,salisbury,salisbury university,fuzzy
D3,Men,Baseball,2019,111948,Chapman,Chapman University,chapman,chapman university,fuzzy
D3,Men,Baseball,2018,228802,UT Tyler,The University of Texas at Tyler,ut tyler,university of texas at tyler,alias
D3,Men,Baseball,2015,196149,SUNY Cortland,State University of New York at Cortland,suny cortland,state university of new york at cortland,alias
D3,Men,Baseball,2014,240189,Wisconsin-Whitewater,University of Wisconsin-Whitewater,wisconsin whitewater,university of wisconsin whitewater,fuzzy
D3,Men,Baseball,2013,209065,Linfield,Linfield University,linfield,linfield university,fuzzy
D3,Men,Baseball,2012,203845,Marietta,Marietta College,marietta,marietta college,fuzzy
D3,Men,Baseball,2011,203845,Marietta,Marietta College,marietta,marietta college,fuzzy
D3,Men,Baseball,2010,145646,Illinois Wesleyan,Illinois Wesleyan University,illinois wesleyan,illinois wesleyan university,fuzzy
D3,Men,Baseball,2007,185262,Kean,Kean University,kean,kean university,alias
D3,Men,Baseball,2006,203845,Marietta,Marietta College,marietta,marietta college,fuzzy
D3,Men,Baseball,2005,240189,Wisconsin-Whitewater,University of Wisconsin-Whitewater,wisconsin whitewater,university of wisconsin whitewater,fuzzy
D3,Men,Baseball,2004,208822,George Fox,George Fox University,george fox,george fox university,fuzzy
D2,Men,Lacrosse,2023,198835,Lenoir-Rhyne,Lenoir-Rhyne University,lenoir rhyne,lenoir rhyne university,fuzzy
D2,Men,Swimming & Diving,2023,151263,UIndy,University of Indianapolis,uindy,university of indianapolis,alias
D2,Men,Swimming & Diving,2014,177214,Drury,Drury University,drury,drury university,fuzzy
D2,Men,Swimming & Diving,2013,177214,Drury,Drury University,drury,drury university,fuzzy
D2,Men,Swimming & Diving,2012,177214,Drury,Drury University,drury,drury university,fuzzy
D2,Men,Swimming & Diving,2011,177214,Drury,Drury University,drury,drury university,fuzzy
D2,Men,Swimming & Diving,2010,177214,Drury,Drury University,drury,drury university,fuzzy
D2,Men,Swimming & Diving,2009,177214,Drury,Drury University,drury,drury university,fuzzy
